#LIBRARY    ENDF/B-VIII.0
#REACTION   H-1(N,TOT),SIG
#NUCLEUS    H-1
#MF         3
#MT         1
#E,eV        Sig,b        Interpolation
 81.4192     20.4377      Lin-Lin
 89.8084     20.4364      Lin-Lin
 99.7559     20.4348      Lin-Lin
 110.811     20.4332      Lin-Lin
 121.372     20.4316      Lin-Lin
 132.947     20.43        Lin-Lin
 145.618     20.4282      Lin-Lin
 158.387     20.4264      Lin-Lin
 173.492     20.4244      Lin-Lin
 190.027     20.4221      Lin-Lin
 206.691     20.4199      Lin-Lin
 226.402     20.4173      Lin-Lin
 246.256     20.4146      Lin-Lin
 267.85      20.4118      Lin-Lin
 291.338     20.4088      Lin-Lin
 314.667     20.4057      Lin-Lin
 344.675     20.4019      Lin-Lin
 377.526     20.3976      Lin-Lin
 410.632     20.3934      Lin-Lin
 449.791     20.3884      Lin-Lin
 492.661     20.3829      Lin-Lin
 535.863     20.3775      Lin-Lin
 578.799     20.372       Lin-Lin
 642.909     20.3639      Lin-Lin
 694.423     20.3574      Lin-Lin
 750.027     20.3504      Lin-Lin
 833.143     20.34        Lin-Lin
 906.203     20.3308      Lin-Lin
 985.669     20.3208      Lin-Lin
 1072.1      20.31        Lin-Lin
 1157.95     20.2992      Lin-Lin
 1277.26     20.2842      Lin-Lin
 1369.94     20.2726      Lin-Lin
 1500.58     20.2563      Lin-Lin
 1666.79     20.2355      Lin-Lin
 1800.35     20.2188      Lin-Lin
 1958.22     20.1991      Lin-Lin
 2144.86     20.1758      Lin-Lin
 2349.4      20.1502      Lin-Lin
 2519.88     20.1289      Lin-Lin
 2760.05     20.099       Lin-Lin
 3044.43     20.0635      Lin-Lin
 3358.12     20.0243      Lin-Lin
 3627.19     19.9907      Lin-Lin
 3917.63     19.9545      Lin-Lin
 4291.23     19.9079      Lin-Lin
 4667.54     19.861       Lin-Lin
 5112.4      19.8055      Lin-Lin
 5560.72     19.7496      Lin-Lin
 6133.68     19.6781      Lin-Lin
 6625.14     19.6168      Lin-Lin
 7155.64     19.5507      Lin-Lin
 7838.03     19.4656      Lin-Lin
 8585.08     19.3725      Lin-Lin
 9403.79     19.2704      Lin-Lin
 10086.1     19.1853      Lin-Lin
 10372.7     19.1496      Lin-Lin
 12016.2     18.971       Lin-Lin
 14117.2     18.7428      Lin-Lin
 16105.4     18.5267      Lin-Lin
 18127       18.3071      Lin-Lin
 19716.6     18.1344      Lin-Lin
 20134.8     18.0943      Lin-Lin
 22209.4     17.8954      Lin-Lin
 24327.4     17.6924      Lin-Lin
 26460.7     17.4879      Lin-Lin
 28380.7     17.3038      Lin-Lin
 30226.7     17.1268      Lin-Lin
 35262.9     16.7007      Lin-Lin
 38355.2     16.4391      Lin-Lin
 40282.2     16.2902      Lin-Lin
 45375.2     15.8966      Lin-Lin
 47658.6     15.7202      Lin-Lin
 50352.7     15.5335      Lin-Lin
 55388       15.1847      Lin-Lin
 57765.5     15.02        Lin-Lin
 60667       14.8393      Lin-Lin
 65458.5     14.5409      Lin-Lin
 67318.5     14.4251      Lin-Lin
 70700       14.2366      Lin-Lin
 75829.9     13.9507      Lin-Lin
 81128.7     13.6554      Lin-Lin
 81700.9     13.6235      Lin-Lin
 86410.1     13.3959      Lin-Lin
 91269.7     13.1611      Lin-Lin
 97019.9     12.8833      Lin-Lin
 97335.2     12.8681      Lin-Lin
 101411      12.6954      Lin-Lin
 110776      12.2987      Lin-Lin
 113126      12.1991      Lin-Lin
 120490      11.9249      Lin-Lin
 130000      11.5708      Lin-Lin
 130917      11.5412      Lin-Lin
 141400      11.203       Lin-Lin
 145418      11.0733      Lin-Lin
 151660      10.8901      Lin-Lin
 161129      10.6121      Lin-Lin
 163402      10.5454      Lin-Lin
 171199      10.3449      Lin-Lin
 182335      10.0585      Lin-Lin
 183827      10.0201      Lin-Lin
 192681      9.81951      Lin-Lin
 201411      9.62167      Lin-Lin
 204252      9.55728      Lin-Lin
 221552      9.20899      Lin-Lin
 224678      9.14606      Lin-Lin
 240980      8.85344      Lin-Lin
 246092      8.76168      Lin-Lin
 261834      8.50823      Lin-Lin
 267388      8.41882      Lin-Lin
 281975      8.20843      Lin-Lin
 292019      8.06358      Lin-Lin
 302116      7.93436      Lin-Lin
 322257      7.67661      Lin-Lin
 344797      7.42552      Lin-Lin
 354594      7.31637      Lin-Lin
 364670      7.22006      Lin-Lin
 388080      6.99629      Lin-Lin
 402822      6.85537      Lin-Lin
 411366      6.78617      Lin-Lin
 443104      6.52911      Lin-Lin
 446208      6.50397      Lin-Lin
 469780      6.33788      Lin-Lin
 493639      6.16978      Lin-Lin
 503527      6.11114      Lin-Lin
 553880      5.81249      Lin-Lin
 557760      5.78947      Lin-Lin
 608465      5.5306       Lin-Lin
 663820      5.28304      Lin-Lin
 714883      5.08011      Lin-Lin
 719891      5.06235      Lin-Lin
 771312      4.88004      Lin-Lin
 800000      4.78928      Lin-Lin
 834340      4.68065      Lin-Lin
 918107      4.44855      Lin-Lin
 925574      4.43041      Lin-Lin
 1E+06       4.24954      Lin-Lin
 1.07256E+06 4.09901      Lin-Lin
 1.11552E+06 4.0099       Lin-Lin
 1.21693E+06 3.82663      Lin-Lin
 1.32764E+06 3.65109      Lin-Lin
 1.42977E+06 3.50678      Lin-Lin
 1.54262E+06 3.36395      Lin-Lin
 1.66868E+06 3.2209       Lin-Lin
 1.83827E+06 3.05136      Lin-Lin
 1.85115E+06 3.03998      Lin-Lin
 2E+06       2.90842      Lin-Lin
 2.08585E+06 2.84298      Lin-Lin
 2.23104E+06 2.7323       Lin-Lin
 2.35963E+06 2.64615      Lin-Lin
 2.43386E+06 2.59642      Lin-Lin
 2.6E+06     2.49724      Lin-Lin
 2.63668E+06 2.47534      Lin-Lin
 2.85953E+06 2.35652      Lin-Lin
 3.06379E+06 2.25804      Lin-Lin
 3.08525E+06 2.24865      Lin-Lin
 3.29093E+06 2.15867      Lin-Lin
 3.54594E+06 2.05749      Lin-Lin
 3.72841E+06 1.99301      Lin-Lin
 3.8808E+06  1.93916      Lin-Lin
 4.2E+06     1.83825      Lin-Lin
 4.63245E+06 1.71847      Lin-Lin
 5.07054E+06 1.61201      Lin-Lin
 5.47618E+06 1.52413      Lin-Lin
 5.88183E+06 1.44512      Lin-Lin
 6.21402E+06 1.38657      Lin-Lin
 6.28747E+06 1.37362      Lin-Lin
 6.69311E+06 1.30858      Lin-Lin
 7.09876E+06 1.24926      Lin-Lin
 7.24969E+06 1.22916      Lin-Lin
 7.60581E+06 1.18172      Lin-Lin
 8.11287E+06 1.12069      Lin-Lin
 8.61992E+06 1.06525      Lin-Lin
 8.74153E+06 1.05312      Lin-Lin
 9.12697E+06 1.01467      Lin-Lin
 9.63403E+06 0.968334     Lin-Lin
 1E+07       0.936908     Lin-Lin
 1.01411E+07 0.925726     Lin-Lin
 1.02842E+07 0.914388     Lin-Lin
 1.04292E+07 0.902891     Lin-Lin
 1.05E+07    0.897284     Lin-Lin
 1.05764E+07 0.891681     Lin-Lin
 1.06481E+07 0.886419     Lin-Lin
 1.07256E+07 0.880737     Lin-Lin
 1.07984E+07 0.8754       Lin-Lin
 1.08769E+07 0.869638     Lin-Lin
 1.09507E+07 0.864226     Lin-Lin
 1.1E+07     0.860611     Lin-Lin
 1.10304E+07 0.858543     Lin-Lin
 1.11552E+07 0.850046     Lin-Lin
 1.1186E+07  0.847949     Lin-Lin
 1.13126E+07 0.839332     Lin-Lin
 1.13438E+07 0.837206     Lin-Lin
 1.14722E+07 0.828467     Lin-Lin
 1.15E+07    0.826572     Lin-Lin
 1.15038E+07 0.826329     Lin-Lin
 1.16622E+07 0.816294     Lin-Lin
 1.16661E+07 0.816048     Lin-Lin
 1.18268E+07 0.805872     Lin-Lin
 1.18307E+07 0.805621     Lin-Lin
 1.19936E+07 0.795302     Lin-Lin
 1.19976E+07 0.795048     Lin-Lin
 1.2E+07     0.794899     Lin-Lin
 1.21669E+07 0.785037     Lin-Lin
 1.21693E+07 0.784896     Lin-Lin
 1.23386E+07 0.774895     Lin-Lin
 1.2341E+07  0.774751     Lin-Lin
 1.25E+07    0.765356     Lin-Lin
 1.26764E+07 0.755615     Lin-Lin
 1.28552E+07 0.745737     Lin-Lin
 1.3E+07     0.737739     Lin-Lin
 1.30366E+07 0.735848     Lin-Lin
 1.31834E+07 0.72825      Lin-Lin
 1.32205E+07 0.726332     Lin-Lin
 1.33694E+07 0.718627     Lin-Lin
 1.3407E+07  0.716682     Lin-Lin
 1.35E+07    0.71187      Lin-Lin
 1.35961E+07 0.707202     Lin-Lin
 1.36905E+07 0.702622     Lin-Lin
 1.3788E+07  0.697888     Lin-Lin
 1.38836E+07 0.693244     Lin-Lin
 1.39825E+07 0.688442     Lin-Lin
 1.4E+07     0.687592     Lin-Lin
 1.41798E+07 0.679624     Lin-Lin
 1.41975E+07 0.678837     Lin-Lin
 1.43798E+07 0.670756     Lin-Lin
 1.43978E+07 0.669958     Lin-Lin
 1.45827E+07 0.661764     Lin-Lin
 1.46009E+07 0.660954     Lin-Lin
 1.47884E+07 0.652644     Lin-Lin
 1.48069E+07 0.651823     Lin-Lin
 1.4997E+07  0.643396     Lin-Lin
 1.5E+07     0.643265     Lin-Lin
#END
